payment_id,loan_id,payment_date,amount_paid,principal_component,interest_component,late_payment_flag
29392,13066,06/04/2024,5562.24,5129.97,432.27,0
29393,18310,05/20/2021,3538.27,2910.19,628.08,0
29394,21852,04/30/2011,14438.02,12471.48,1966.54,0
29395,2792,05/02/2016,1885.83,1753.48,132.35,0
29396,8007,01/12/2016,28270.12,21755.05,6515.07,0
29397,21975,08/19/2019,7057.81,5737.77,1320.04,0
29398,14436,02/26/2020,4527.75,3472.38,1055.37,0
29399,4774,01/26/2011,19175.79,18246.02,929.77,0
29400,4288,05/01/2026,34641.94,29871.47,4770.47,0
29401,19326,09/22/2024,2887.55,2656.01,231.54,0
29402,3796,10/04/2016,4823.43,3633.54,1189.89,0
29403,19459,02/17/2013,3212.43,3044,168.43,0
29404,20174,02/07/2021,6388.1,5151.49,1236.61,0
29405,4557,10/01/2013,9675.13,7160.49,2514.64,0
29406,21879,06/15/2018,6512.63,4774.06,1738.57,0
29407,13180,11/26/2018,10845.37,8621.74,2223.63,0
29408,4452,11/26/2013,2865.93,2224.81,641.12,1
29409,21059,02/01/2017,3808.46,3430.6,377.86,0
29410,759,01/07/2021,7965.81,5911.55,2054.26,0
29411,13938,07/07/2016,11307.74,10686.5,621.24,0
29412,13218,09/02/2011,1722.38,1240.71,481.67,0
29413,18982,01/27/2018,6211.41,5760.84,450.57,0
29414,15900,10/15/2020,4974.42,3605.05,1369.37,0
29415,13189,08/30/2012,8197.23,6496.15,1701.08,0
29416,13132,07/06/2023,5718.09,4679.5,1038.59,0
29417,20606,12/29/2020,15925.04,11475.5,4449.54,0
29418,14005,06/07/2022,6249.69,5055.88,1193.81,0
29419,15800,09/29/2022,7376.57,5825.23,1551.34,0
29420,8463,09/05/2017,9673.17,8173.82,1499.35,0
29421,15543,10/25/2025,16012.92,11710.85,4302.07,0
29422,1763,05/12/2022,2831.41,2163.94,667.47,1
29423,10533,05/27/2012,2229.28,1662.75,566.53,0
29424,13299,07/13/2010,987.17,880.81,106.36,0
29425,9417,02/22/2019,16594.88,14597.99,1996.89,0
29426,21850,12/15/2020,17927.52,15949.91,1977.61,0
29427,1954,01/08/2020,11248.05,9205.51,2042.54,0
29428,20288,05/31/2023,14388.7,10290.76,4097.94,0
29429,15832,08/14/2023,6375.7,4887.31,1488.39,0
29430,6628,03/08/2021,6020.13,4923.79,1096.34,0
29431,1181,04/20/2015,6953.43,5753.29,1200.14,0
29432,9061,05/05/2024,11904.88,9393.76,2511.12,1
29433,19339,12/13/2024,8753.84,7811.77,942.07,0
29434,12659,06/25/2021,3485.36,2745.81,739.55,0
29435,3807,12/30/2016,3140.23,2551.02,589.21,0
29436,2820,01/10/2017,815.28,660.98,154.3,0
29437,17501,12/05/2012,1012.44,733.94,278.5,0
29438,6425,06/26/2022,11530.22,10585.74,944.48,0
29439,4907,09/01/2010,18564.79,17038.37,1526.42,0
29440,20313,09/12/2022,3435.36,3042.8,392.56,0
29441,4209,05/01/2014,3707.79,3424.16,283.63,0
29442,17295,02/19/2011,2460.63,1936.87,523.76,0
29443,9987,11/10/2016,3302.04,2824.57,477.47,0
29444,20868,11/29/2025,22693.42,18415.6,4277.82,0
29445,13445,08/21/2023,8239.93,6173.22,2066.71,0
29446,18622,03/09/2010,6170.25,5202.92,967.33,0
29447,19582,04/07/2014,9606.02,9000.13,605.89,0
29448,21727,03/07/2012,3107.11,2698.02,409.09,0
29449,19005,03/12/2016,1388.59,1244.1,144.49,0
29450,549,10/23/2018,6476.21,4707.16,1769.05,0
29451,14932,09/16/2022,28713.6,22015.54,6698.06,0
29452,847,10/10/2010,22993.69,20982.01,2011.68,0
29453,16755,04/15/2021,12763.71,11071.36,1692.35,0
29454,3079,09/17/2025,6220.24,4826.89,1393.35,0
29455,7986,10/11/2013,3421.75,2866.27,555.48,0
29456,14726,12/17/2010,24544.09,23017.17,1526.92,0
29457,3227,06/06/2020,6150.69,5052.46,1098.23,0
29458,6903,06/10/2020,15790,14275.27,1514.73,0
29459,4752,05/07/2014,21452.56,17321.22,4131.34,0
29460,7118,09/23/2017,4019.67,3316.73,702.94,0
29461,18396,03/13/2021,2598.1,2169.32,428.78,0
29462,20957,04/25/2011,10839.09,9232.16,1606.93,0
29463,17490,04/17/2019,830.14,604.07,226.07,1
29464,19342,01/04/2017,21104.62,18296.05,2808.57,0
29465,7041,07/30/2016,747.92,703.34,44.58,0
29466,1167,02/24/2013,1831.15,1706.02,125.13,0
29467,4250,10/17/2022,5509.45,4439.08,1070.37,0
29468,6099,06/17/2025,20252.56,16403.53,3849.03,0
29469,19531,11/12/2024,4511.48,3385.5,1125.98,0
29470,11723,02/27/2023,13969.45,12978.19,991.26,0
29471,10001,05/01/2011,797.54,650.74,146.8,0
29472,16396,01/20/2014,15242.08,11268.68,3973.4,0
29473,10524,05/01/2010,10429.28,8642.18,1787.1,0
29474,19993,10/07/2014,6090.79,5056.23,1034.56,0
29475,3269,07/28/2020,45387.58,33096.7,12290.88,0
29476,2570,12/11/2024,6912.98,5177.03,1735.95,0
29477,11112,09/14/2023,880.88,723.07,157.81,0
29478,843,11/07/2012,2812.57,2118.61,693.96,1
29479,7327,02/17/2014,11920.91,10314.47,1606.44,1
29480,6218,03/16/2022,7516.3,6499.99,1016.31,0
29481,1618,11/18/2016,11549.89,9065.41,2484.48,0
29482,21373,01/08/2020,813.2,617.17,196.03,0
29483,20417,10/08/2010,971.59,826.59,145,0
29484,9352,08/03/2016,5463.31,4474.33,988.98,0
29485,5208,12/14/2023,1286.28,920.24,366.04,0
29486,1,02/11/2010,7890.22,5680.04,2210.18,0
29487,20246,05/08/2016,4219.11,3335.01,884.1,0
29488,21811,05/24/2010,21719.1,19637.77,2081.33,0
29489,2931,03/30/2019,13432.26,10546.15,2886.11,0
29490,13638,12/29/2011,2341.91,1797.05,544.86,0
29491,11282,01/14/2011,4359.65,3265.6,1094.05,1
29492,20848,09/23/2018,20123.54,17784.07,2339.47,0
29493,15018,09/20/2018,15090.63,11931.5,3159.13,0
29494,7723,02/06/2020,9344.25,6754.65,2589.6,0
29495,13093,03/29/2019,18679.4,13426.21,5253.19,0
29496,6920,10/08/2022,3486.19,2704.5,781.69,0
29497,6793,03/28/2024,11825.98,10092.53,1733.45,0
29498,21356,09/01/2018,2301.53,1723.8,577.73,0
29499,9694,09/13/2019,39443.44,28385.04,11058.4,0
29500,17481,01/13/2017,6295.72,5065.21,1230.51,0
29501,1087,08/22/2021,29875.78,27106.74,2769.04,1
29502,13719,09/22/2013,10656.05,8867.84,1788.21,0
29503,9383,11/14/2015,13093.75,9580.25,3513.5,0
29504,15693,06/12/2011,12938.82,10065.16,2873.66,0
29505,7898,12/28/2013,658.85,562.6,96.25,0
29506,19911,02/10/2022,13782.49,11855.24,1927.25,0
29507,16865,08/01/2010,11962.78,10171.31,1791.47,0
29508,8353,03/10/2014,11127.25,9002.42,2124.83,0
29509,16527,07/10/2016,4680.59,3631.95,1048.64,0
29510,7120,05/27/2026,11507.59,8802.93,2704.66,1
29511,2228,04/12/2015,6757.82,5899.14,858.68,1
29512,2432,11/22/2019,10663.06,10103.24,559.82,0
29513,7125,06/03/2021,2382.05,2160.19,221.86,1
29514,18480,04/30/2022,13330.42,9612.93,3717.49,0
29515,16397,06/05/2012,7239.25,5240.34,1998.91,0
29516,17010,07/07/2016,1231.37,991.28,240.09,0
29517,7811,02/11/2015,5716.92,4267.97,1448.95,0
29518,3223,03/07/2022,8173.11,7551.31,621.8,0
29519,19084,05/17/2010,3420.87,2583.96,836.91,0
29520,10041,01/10/2013,4810.43,4164.36,646.07,0
29521,3868,12/11/2015,6766.12,6226.88,539.24,1
29522,16650,07/29/2025,13555.51,10100.98,3454.53,0
29523,4826,02/25/2016,775.41,687.72,87.69,0
29524,11325,06/11/2023,4809.18,3451.74,1357.44,0
29525,6360,09/25/2014,3263.58,2809.67,453.91,0
29526,9343,04/04/2014,3019.73,2275.45,744.28,0
29527,6374,02/07/2021,17789.1,13755.19,4033.91,1
29528,11102,05/15/2023,10871.6,8739.83,2131.77,0
29529,1966,11/20/2017,4004.64,3164.57,840.07,0
29530,8891,02/07/2017,2087.89,1553.42,534.47,0
29531,20544,07/19/2011,4822.79,4210.83,611.96,0
29532,1942,02/27/2018,2473.31,1813.64,659.67,1
29533,1205,08/15/2020,10517.87,8466.86,2051.01,0
29534,1915,08/10/2025,14495.94,12572.83,1923.11,0
29535,97,11/29/2023,3299.92,2496.23,803.69,0
29536,2440,04/14/2014,13628.41,9938.34,3690.07,0
29537,17000,02/28/2022,11889.94,9239.23,2650.71,0
29538,2769,03/05/2017,1295.74,1194.9,100.84,1
29539,18843,07/16/2011,3932.52,3400.08,532.44,0
29540,21883,04/01/2015,5066.33,3702.46,1363.87,0
29541,7537,10/28/2018,2746.3,2174.15,572.15,0
29542,6954,06/01/2019,3382.56,2449.37,933.19,0
29543,14139,09/21/2017,9883.71,7506.89,2376.82,0
29544,9286,09/07/2015,6080.32,4646.44,1433.88,0
29545,5674,06/23/2021,31225.28,24223.9,7001.38,0
29546,5706,05/01/2024,7173,5778.44,1394.56,0
29547,966,05/03/2010,636.02,581.43,54.59,0
29548,19270,01/26/2012,7247.79,5203.2,2044.59,0
29549,6253,12/04/2013,11563.71,8760.81,2802.9,0
29550,7852,05/09/2010,8613.1,8142.23,470.87,0
29551,11145,11/24/2022,1155.29,900,255.29,0
29552,7360,08/08/2016,1963.52,1535.99,427.53,0
29553,3414,01/27/2023,1996.92,1739.57,257.35,0
29554,936,08/14/2012,16395.78,13481.73,2914.05,0
29555,7149,06/02/2019,8542.42,7166.42,1376,0
29556,13528,12/10/2024,9927.84,7710.4,2217.44,0
29557,3301,02/12/2023,988.75,864.08,124.67,1
29558,4044,07/05/2018,13575.53,10610.26,2965.27,0
29559,16676,10/30/2017,21311.76,18173.94,3137.82,1
29560,9016,01/29/2012,4821.86,3540.71,1281.15,0
29561,10760,07/16/2019,3605.22,2962.78,642.44,0
29562,12268,05/11/2024,21376.45,19127.35,2249.1,0
29563,15608,07/11/2022,6960.61,5609.37,1351.24,0
29564,4616,09/30/2019,40989.2,33111.75,7877.45,0
29565,14164,05/21/2011,4786.75,4433.77,352.98,0
29566,8104,02/15/2022,5062.94,3782.9,1280.04,0
29567,16582,03/28/2010,4429.03,3185.54,1243.49,0
29568,432,04/30/2019,2067.34,1912.73,154.61,0
29569,1611,10/25/2017,4172.11,3622.59,549.52,0
29570,5195,09/02/2020,8273.16,6359.98,1913.18,0
29571,21229,05/25/2022,16854.66,13228.34,3626.32,0
29572,1475,09/28/2025,2090.8,1989.86,100.94,0
29573,8458,04/11/2026,10859.49,8058.49,2801,0
29574,12246,02/03/2010,2892.47,2724.97,167.5,0
29575,2624,06/18/2016,1107.31,1032.34,74.97,0
29576,20660,08/12/2014,6317.04,4861.05,1455.99,0
29577,3669,03/10/2022,2457.16,2219.01,238.15,1
29578,7607,07/20/2011,17628.98,13031.39,4597.59,0
29579,16456,03/23/2010,766.89,658.39,108.5,0
29580,21712,06/18/2022,22558.76,16201.05,6357.71,0
29581,5813,04/24/2024,13589.45,10296.72,3292.73,1
29582,3417,04/10/2013,962.58,728.87,233.71,0
29583,18414,03/18/2022,1136.15,962.2,173.95,0
29584,1940,05/07/2026,9344.97,7362.23,1982.74,1
29585,8847,09/16/2014,10840.41,9019.83,1820.58,0
29586,14651,06/10/2014,19445.33,15184.15,4261.18,0
29587,18785,05/18/2020,10171.92,8093.93,2077.99,0
29588,9599,01/29/2014,1184.36,1088.44,95.92,0
29589,6211,04/28/2012,43462.66,33242.57,10220.09,0
29590,5336,06/08/2024,5612.94,5323.36,289.58,0
29591,692,06/15/2012,1500.96,1113.03,387.93,0
29592,1883,01/13/2019,24594.73,20245.56,4349.17,0
29593,21511,01/20/2017,3625.26,2702.89,922.37,0
29594,2532,08/08/2024,4358.65,3837.82,520.83,0
29595,13765,06/04/2019,3034.84,2434.44,600.4,0
29596,13749,01/21/2016,8018.83,7577.27,441.56,0
29597,14383,05/14/2018,1685.84,1328.46,357.38,0
29598,15446,07/06/2015,22498.82,19661.46,2837.36,1
29599,2472,02/20/2019,13144.11,10173.09,2971.02,0
29600,11888,01/25/2011,15059.87,11603.75,3456.12,0
29601,14386,06/13/2025,1719.61,1450.88,268.73,0
29602,14229,05/21/2019,18813.11,14620.08,4193.03,0
29603,11787,09/10/2023,5119.09,4265,854.09,0
29604,20852,06/22/2019,4981.67,4489.57,492.1,0
29605,8467,12/27/2020,958.58,795.48,163.1,0
29606,21477,10/22/2018,1896.16,1775.65,120.51,0
29607,16941,05/03/2024,35438.61,32154.06,3284.55,0
29608,10631,04/16/2011,10715.19,7735.53,2979.66,0
29609,6460,07/15/2011,52917.48,38837.77,14079.71,1
29610,10839,01/23/2012,14200.73,10830.57,3370.16,0
29611,18671,06/09/2012,9115.06,7474.28,1640.78,0
29612,2037,08/07/2022,23374.72,19308.19,4066.53,0
29613,16796,09/23/2012,24008.89,19893.17,4115.72,0
29614,11926,03/21/2014,10611.62,8699.5,1912.12,0
29615,15031,11/26/2018,2464.38,2047.75,416.63,0
29616,12279,02/24/2025,7550.7,6774.21,776.49,0
29617,1130,02/03/2017,5341.24,4766.14,575.1,0
29618,18657,06/18/2017,3005.13,2366.62,638.51,0
29619,8510,02/14/2011,7574.14,6030.44,1543.7,0
29620,16929,08/16/2013,14320.71,11025.95,3294.76,0
29621,20127,06/18/2017,6476.13,5601.99,874.14,1
29622,1349,08/26/2022,28581.79,21078.39,7503.4,0
29623,13149,08/26/2018,3599.21,3303.13,296.08,0
29624,9832,07/23/2022,788.96,571.11,217.85,0
29625,1711,01/08/2013,2197.06,1920.44,276.62,0
29626,4218,09/27/2015,23045.56,16856.21,6189.35,0
29627,12142,07/25/2015,7923.29,7121.89,801.4,0
29628,12523,10/21/2011,1390.8,1022.16,368.64,0
29629,17215,06/03/2011,13885.88,10170.98,3714.9,0
29630,5710,04/03/2018,2992.69,2826.01,166.68,0
29631,7888,10/09/2011,3303.96,2399.06,904.9,0
29632,20614,11/16/2023,1484.07,1082.12,401.95,0
29633,16486,07/21/2015,11391.96,8927.4,2464.56,0
29634,6750,01/03/2021,27601.89,20095.24,7506.65,0
29635,6220,11/14/2016,6284.99,5065.32,1219.67,0
29636,4497,10/17/2012,19358.41,16517.2,2841.21,0
29637,16191,08/12/2017,4053.81,3263.77,790.04,1
29638,18331,06/24/2019,1476.81,1150.68,326.13,0
29639,5235,06/08/2019,1148.76,1014.04,134.72,0
29640,13541,01/18/2015,11535.26,9895.48,1639.78,0
29641,13225,12/03/2019,3050.35,2258.3,792.05,0
29642,20607,08/02/2014,6242.33,5677.16,565.17,0
29643,20639,05/03/2024,2459.69,2309.55,150.14,0
29644,4968,10/02/2024,4920.16,4251.71,668.45,0
29645,4280,04/27/2021,9004.72,7464.69,1540.03,0
29646,12097,04/25/2025,2474.8,1916.75,558.05,0
29647,20461,03/24/2024,3022.53,2316.54,705.99,1
29648,4227,01/15/2018,16524.14,14550.44,1973.7,0
29649,20742,01/25/2024,15632.2,11278.02,4354.18,0
29650,12929,04/05/2011,12299.05,8943.89,3355.16,0
29651,7475,11/29/2025,3296.63,2368.72,927.91,0
29652,21521,04/10/2024,8239.53,6174.27,2065.26,0
29653,767,02/24/2014,11036.6,8749.01,2287.59,0
29654,8511,11/22/2014,38942.98,31608.93,7334.05,0
29655,2739,12/21/2018,9992.91,7521.21,2471.7,0
29656,11766,05/08/2020,1169.22,1044.84,124.38,0
29657,5229,03/07/2015,5236.19,4640.42,595.77,1
29658,15338,07/27/2018,3201.39,2381.14,820.25,0
29659,7638,04/12/2016,9453.97,7214.12,2239.85,0
29660,2142,12/03/2024,951.17,764.24,186.93,0
29661,6002,04/12/2016,16900.69,16000.62,900.07,0
29662,20305,02/03/2011,11917.54,9940.92,1976.62,0
29663,12154,05/28/2010,10990.04,8340.65,2649.39,0
29664,14147,08/29/2020,3524.78,2740.7,784.08,0
29665,9171,04/01/2022,8991.28,8300.85,690.43,0
29666,21066,08/23/2011,1343.44,992.14,351.3,0
29667,12535,08/11/2014,4904.59,3729.1,1175.49,0
29668,18845,04/17/2018,2608.8,2312.38,296.42,0
29669,7540,08/13/2021,16954.21,13967.6,2986.61,0
29670,5089,12/24/2016,6815.4,6072.53,742.87,1
29671,13665,01/21/2015,13024.86,9593.82,3431.04,0
29672,7210,03/28/2019,23137.82,17879.87,5257.95,1
29673,19439,04/13/2025,2182.84,1913.93,268.91,1
29674,20778,11/03/2020,788.54,679.97,108.57,0
29675,8138,07/06/2019,23418.09,21784.57,1633.52,0
29676,11958,07/06/2011,18158.35,13620.89,4537.46,0
29677,11501,05/16/2011,4732.97,3392.68,1340.29,0
29678,11290,01/20/2025,3105.07,2793.07,312,1
29679,2415,03/03/2019,14564.58,10519.79,4044.79,0
29680,3949,10/21/2016,7530.12,6586.41,943.71,0
29681,12699,07/23/2011,2483.87,1841.82,642.05,0
29682,9613,05/02/2025,1853.77,1634.27,219.5,1
29683,7960,04/15/2011,23637.49,20459.96,3177.53,0
29684,8710,09/11/2010,1406.54,1310.38,96.16,0
29685,18333,11/11/2010,5905.63,5608.79,296.84,0
29686,13128,05/30/2019,1670.64,1472.24,198.4,0
29687,19553,11/07/2016,5815.69,4198.6,1617.09,0
29688,10735,08/31/2012,9247.76,8006.98,1240.78,0
29689,19389,01/18/2017,4533.41,4276.71,256.7,0
29690,12411,07/04/2021,1725.5,1510.12,215.38,0
29691,21436,09/06/2010,4263.16,3053.45,1209.71,0
29692,15821,12/11/2019,1127.68,984.67,143.01,1
29693,18482,03/10/2016,8344.45,6347.79,1996.66,0
29694,20506,06/15/2016,2686.97,2153.15,533.82,0
29695,10759,09/24/2024,5450.62,5001.82,448.8,0
29696,13569,06/30/2019,6186.74,5424.41,762.33,0
29697,12475,08/27/2016,8028.93,6293.66,1735.27,0
29698,12920,10/25/2013,11810.18,8917.67,2892.51,0
29699,8763,07/26/2016,11313.49,8107.53,3205.96,0
29700,743,10/22/2025,1955.55,1564.12,391.43,1
29701,872,01/14/2012,4681.2,3862.48,818.72,0
29702,12448,12/12/2014,1571.08,1407.42,163.66,0
29703,1697,06/18/2024,18736.89,15285.37,3451.52,1
29704,287,08/06/2020,6736.29,4852.77,1883.52,0
29705,18537,06/21/2017,5006.41,3833.28,1173.13,0
29706,12311,02/24/2023,4516.03,3638.25,877.78,0
29707,985,06/05/2010,14371.15,12886.15,1485,0
29708,21797,12/09/2010,1083.34,869.43,213.91,0
29709,12828,02/05/2018,1333.42,1176.9,156.52,0
29710,19695,04/24/2023,2241.19,1725.39,515.8,0
29711,18796,04/12/2026,11964.28,8783.91,3180.37,1
29712,8785,08/30/2020,2022.31,1466.89,555.42,0
29713,12753,02/01/2022,8932.56,7283.41,1649.15,0
29714,14391,10/01/2017,7123.67,6602.15,521.52,0
29715,12046,10/28/2022,4946.67,4265.39,681.28,0
29716,11067,06/26/2022,29081.92,25281.32,3800.6,0
29717,13285,08/18/2015,2625.47,1898.68,726.79,0
29718,12503,05/21/2022,9717.74,7174.08,2543.66,0
29719,5475,09/27/2021,2956.69,2318.03,638.66,0
29720,17361,11/24/2020,25129.57,19891.35,5238.22,0
29721,14609,12/08/2015,91135.31,74954.36,16180.95,0
29722,2388,11/26/2012,10139.22,7886.32,2252.9,0
29723,20298,08/27/2010,11405.12,9125.98,2279.14,0
29724,2990,09/26/2025,15133.81,14344.38,789.43,0
29725,2701,03/17/2025,6310.84,4766.51,1544.33,0
29726,5857,01/11/2020,17039.93,12228.26,4811.67,0
29727,5387,09/17/2016,24542.01,22215.38,2326.63,0
29728,12057,03/24/2012,9663.67,6942.96,2720.71,0
29729,4013,09/01/2011,8733.04,7666.07,1066.97,0
29730,4701,03/23/2023,21340.44,15668.81,5671.63,0
29731,8842,03/01/2011,25470.82,22044.4,3426.42,0
29732,18464,07/30/2013,33262.35,25791.32,7471.03,1
29733,20249,05/27/2022,8447.83,6629.4,1818.43,1
29734,14406,03/21/2019,1198.3,1090.97,107.33,0
29735,11160,02/14/2018,1496.49,1202.11,294.38,0
29736,17299,09/19/2020,5289.57,4495.49,794.08,0
29737,7897,08/23/2021,18425.1,16044.2,2380.9,1
29738,3705,11/04/2020,57119.65,50621.85,6497.8,0
29739,16462,03/06/2022,23493.11,21855.89,1637.22,1
29740,9499,07/27/2014,8392.62,6111.98,2280.64,0
29741,4240,09/18/2013,654.42,581.8,72.62,0
29742,615,01/30/2021,4128.02,3645.48,482.54,0
29743,1420,01/14/2013,2638.17,2020.84,617.33,0
29744,17013,01/28/2016,6636.33,5127.59,1508.74,0
29745,2125,08/09/2018,8955.18,8381.23,573.95,0
29746,21586,02/28/2018,4165.95,3793.15,372.8,0
29747,7231,06/19/2016,35385.52,26744.38,8641.14,0
29748,10997,10/12/2013,3424.18,2730.62,693.56,0
29749,20647,05/30/2024,21001.49,15095.62,5905.87,1
29750,9266,10/28/2015,1630.17,1541.02,89.15,0
29751,3038,02/26/2021,9363.95,8865.99,497.96,0
29752,20587,06/19/2012,19990.78,17230.68,2760.1,0
29753,2387,08/02/2021,12440.71,11528.01,912.7,0
29754,10965,10/03/2010,19186.94,15571.1,3615.84,0
29755,1575,12/23/2018,9532.34,8572.24,960.1,0
29756,3181,08/25/2017,3351.78,2890.2,461.58,0
29757,18450,06/16/2024,44383.37,36842.86,7540.51,0
29758,21029,08/08/2023,14531.53,10955.66,3575.87,0
29759,368,06/06/2024,3466.86,2617.7,849.16,1
29760,6371,12/01/2017,24333.61,17551.2,6782.41,0
29761,14796,09/13/2016,3102.74,2478.99,623.75,0
29762,15483,12/04/2013,25521.15,21490.29,4030.86,0
29763,1102,10/09/2014,1577.51,1307.27,270.24,0
29764,18328,01/26/2019,15756.07,11891.84,3864.23,0
29765,20185,12/24/2024,3658.06,2676.17,981.89,0
29766,17304,09/13/2010,7479,5537.24,1941.76,0
29767,1341,09/30/2012,26374.23,21547.8,4826.43,0
29768,21228,06/10/2015,6026.4,4745.66,1280.74,0
29769,8359,02/27/2023,43888.94,32097.57,11791.37,0
29770,7660,05/30/2024,4016.76,3412.12,604.64,0
29771,18626,05/14/2013,21588.96,15597.96,5991,0
29772,13342,05/03/2026,4381.75,3380.03,1001.72,0
29773,13870,05/25/2025,10448.16,7535.92,2912.24,0
29774,11768,02/09/2018,1007.1,784.52,222.58,0
29775,5641,07/27/2019,38828.44,31007.7,7820.74,0
29776,1571,04/16/2025,4302.11,3328.06,974.05,0
29777,6381,04/03/2020,4661.41,3444.95,1216.46,0
29778,6214,04/27/2021,650.08,505.19,144.89,0
29779,817,07/15/2011,966.37,915.35,51.02,1
29780,8786,10/31/2013,8827.92,6624.89,2203.03,0
29781,5527,12/28/2025,2861.42,2627.29,234.13,0
29782,3365,06/19/2019,13250.64,9737.97,3512.67,0
29783,19889,05/28/2021,7694.09,7282.16,411.93,0
29784,12576,07/26/2017,20527.49,18082.49,2445,1
29785,14607,02/16/2016,12695.02,10251.45,2443.57,1
29786,11507,12/23/2012,3520.34,2633.11,887.23,1
29787,9956,10/09/2011,684.83,647.58,37.25,0
29788,6626,11/01/2016,9134.47,6750.53,2383.94,0
29789,20568,12/22/2013,14768.5,10870.6,3897.9,0
29790,16678,09/18/2018,9020.07,7044.72,1975.35,0
29791,18828,11/10/2018,1155.94,1025.34,130.6,0
29792,13093,01/14/2023,7722.18,6339.2,1382.98,0
29793,6483,02/24/2015,63372.28,46051.73,17320.55,0
29794,13827,07/14/2019,877.45,673.04,204.41,0
29795,17506,11/16/2018,11750.37,8794.62,2955.75,1
29796,14490,12/03/2021,23081.94,17942.68,5139.26,0
29797,8554,06/24/2016,8986.85,7918.94,1067.91,0
29798,12225,01/26/2012,2735.06,2041.81,693.25,0
29799,977,04/08/2013,2405.36,2074.55,330.81,0
29800,19220,12/16/2018,8499.9,7344.21,1155.69,0
29801,9186,06/03/2011,8147.36,7398.31,749.05,0
29802,12882,03/05/2021,13768.35,10761.79,3006.56,0
29803,10887,01/08/2026,31587.43,23679.11,7908.32,0
29804,18904,10/25/2019,592.65,559.81,32.84,0
29805,7773,03/01/2013,1489.01,1140.63,348.38,0
29806,6091,11/19/2016,1119.4,1063.42,55.98,1
29807,21991,05/05/2010,12687.69,10962.54,1725.15,0
29808,2953,06/13/2011,18878.7,15140.05,3738.65,0
29809,17656,11/27/2016,2942.4,2192.64,749.76,0
29810,659,04/28/2019,4383.18,3435.39,947.79,0
29811,14725,04/25/2023,9312.91,8073.85,1239.06,0
29812,20725,07/25/2022,18505.52,13284.05,5221.47,0
29813,14897,03/02/2013,1892.72,1541.87,350.85,1
29814,8628,01/31/2021,23775.42,19819.03,3956.39,0
29815,18626,08/19/2019,7163.43,6309.3,854.13,0
29816,185,02/07/2025,18093.02,13268.08,4824.94,0
29817,19788,05/21/2024,17572.28,13682.69,3889.59,0
29818,4202,04/25/2017,9963.83,7189.71,2774.12,0
29819,16791,04/04/2011,9124.73,8358.13,766.6,0
29820,20776,02/06/2022,13115.18,11668.73,1446.45,0
29821,19618,11/20/2019,18711.41,16313.7,2397.71,0
29822,2471,07/22/2010,1873.43,1520.91,352.52,0
29823,6304,10/28/2010,10916.25,10014.11,902.14,1
29824,13110,08/18/2022,10690.87,7859.32,2831.55,0
29825,13446,11/01/2018,4021.22,2892.86,1128.36,0
29826,6891,10/31/2010,15951.6,13227.44,2724.16,0
29827,8655,04/25/2010,5353.58,4356.12,997.46,0
29828,20824,06/12/2021,12256.9,11276.53,980.37,0
29829,16799,08/11/2014,3041.78,2725.69,316.09,0
29830,1739,10/02/2019,24585.64,19399.08,5186.56,1
29831,3520,04/04/2021,28960.78,21559.48,7401.3,1
29832,14787,03/20/2012,11473.18,10859.65,613.53,0
29833,16203,07/03/2017,7341.06,6022.97,1318.09,0
29834,8461,06/27/2015,5483.42,3937.03,1546.39,0
29835,12379,01/21/2012,23935.03,17263.71,6671.32,1
29836,21211,12/16/2013,717.47,675.12,42.35,0
29837,9266,10/31/2020,1678.44,1256.88,421.56,0
29838,10299,06/14/2025,14133.4,10553.99,3579.41,0
29839,8249,09/25/2014,2634.14,1943.19,690.95,0
29840,13793,03/30/2014,3363.08,2612.91,750.17,0
29841,18509,08/14/2010,24386.46,18526.74,5859.72,0
29842,3530,07/31/2022,1943.36,1578.4,364.96,0
29843,16868,02/28/2013,23430.12,21511.19,1918.93,0
29844,180,09/12/2018,4934.81,3623.15,1311.66,0
29845,3310,12/05/2014,11429.86,9208.15,2221.71,0
29846,16405,08/15/2012,7524.59,5413.2,2111.39,0
29847,2673,10/21/2025,3583.63,2731.42,852.21,0
29848,21247,11/21/2015,29973.89,24324.82,5649.07,0
29849,17347,11/17/2022,5281.12,4478.4,802.72,0
29850,7650,02/14/2020,11838.48,8810.85,3027.63,0
